Date,Account_ID,Customer_Segment,Industry,Subscription_Status,Monthly_Recurring_Revenue,Expansion_Revenue,Support_Tickets_Last_30d,Feature_Adoption_Score
2024-01-07,ACC00039,SMB,Tech,Active,1226.2,169.25,0,71.8
2024-01-07,ACC00040,SMB,Healthcare,Active,881.92,123.94,3,97.7
2024-01-07,ACC00041,SMB,Retail,Active,1429.65,185.31,2,75.5
2024-01-07,ACC00042,Enterprise,Healthcare,Active,11063.25,3018.15,0,90.1
2024-01-07,ACC00043,Enterprise,Tech,Active,11238.16,516.89,0,84.8
2024-01-07,ACC00044,SMB,Healthcare,Active,2787.52,485.01,7,61.4
2024-01-07,ACC00045,SMB,Healthcare,Active,2816.84,765.86,9,98.1
2024-01-07,ACC00046,Enterprise,Healthcare,Active,21668.19,5980.69,3,85.0
2024-01-07,ACC00047,Enterprise,Tech,Active,22263.06,3171.2,3,60.9
2024-01-07,ACC00048,SMB,Finance,Active,1920.98,488.2,4,63.9
2024-01-07,ACC00049,SMB,Tech,Active,686.39,40.3,2,86.0
2024-01-07,ACC00050,SMB,Finance,Active,695.37,143.92,6,66.7
2024-01-08,ACC00001,Enterprise,Finance,Active,16443.35,3637.14,2,65.1
2024-01-08,ACC00002,Enterprise,Healthcare,Active,10017.21,383.71,8,95.9
2024-01-08,ACC00003,SMB,Retail,Active,665.09,48.74,4,92.7
2024-01-08,ACC00004,Mid-Market,Healthcare,Active,6082.45,1632.78,0,66.6
2024-01-08,ACC00005,SMB,Retail,Active,2681.71,278.15,9,80.2
2024-01-08,ACC00006,Enterprise,Healthcare,Active,15862.39,4160.3,2,99.5
2024-01-08,ACC00007,SMB,Finance,Churned,2950.51,0.0,3,33.8
2024-01-08,ACC00008,Mid-Market,Finance,Active,8552.37,205.42,3,76.6
2024-01-08,ACC00009,SMB,Tech,Active,589.08,125.6,0,66.2
2024-01-08,ACC00010,SMB,Healthcare,Active,1448.58,179.56,6,77.4
2024-01-08,ACC00011,SMB,Healthcare,Active,1653.02,403.8,8,97.9
2024-01-08,ACC00012,SMB,Finance,Churned,2484.05,0.0,7,56.0
2024-01-08,ACC00013,SMB,Tech,Churned,927.51,0.0,7,56.9
2024-01-08,ACC00014,Enterprise,Finance,Active,19190.35,4093.74,3,79.5
2024-01-08,ACC00015,SMB,Healthcare,Active,2196.72,492.14,3,77.4
2024-01-08,ACC00016,Mid-Market,Tech,Active,4411.77,1014.09,3,72.3
2024-01-08,ACC00017,SMB,Tech,Active,2200.77,558.09,2,89.4
2024-01-08,ACC00018,Enterprise,Tech,Active,16648.38,4138.72,3,62.7
2024-01-08,ACC00019,Mid-Market,Healthcare,Churned,4047.1,0.0,9,55.2
2024-01-08,ACC00020,Mid-Market,Retail,Active,9302.98,2356.93,2,63.4
2024-01-08,ACC00021,Enterprise,Finance,Active,12548.53,746.1,3,71.5
2024-01-08,ACC00022,SMB,Tech,Active,685.13,120.0,4,83.0
2024-01-08,ACC00023,Enterprise,Retail,Active,24954.61,3999.6,5,71.1
2024-01-08,ACC00024,SMB,Finance,Active,736.78,100.07,5,79.6
2024-01-08,ACC00025,Mid-Market,Healthcare,Active,9027.76,1483.6,9,87.9
2024-01-08,ACC00026,SMB,Retail,Active,733.12,172.55,4,62.3
2024-01-08,ACC00027,Mid-Market,Tech,Active,9599.5,352.04,8,63.6
2024-01-08,ACC00028,SMB,Tech,Active,2217.51,516.76,4,61.5
2024-01-08,ACC00029,SMB,Finance,Paused,1399.94,0.0,9,73.0
2024-01-08,ACC00030,SMB,Finance,Active,1318.58,84.89,7,79.3
2024-01-08,ACC00031,SMB,Finance,Paused,1727.12,0.0,6,65.2
2024-01-08,ACC00032,Mid-Market,Tech,Active,3434.22,478.35,3,67.0
2024-01-08,ACC00033,Mid-Market,Tech,Active,3617.28,275.94,8,66.4
2024-01-08,ACC00034,Enterprise,Finance,Active,24948.11,4976.95,3,73.4
2024-01-08,ACC00035,Enterprise,Retail,Active,13513.44,2268.04,8,66.0
2024-01-08,ACC00036,Mid-Market,Finance,Active,4360.38,781.72,3,73.7
2024-01-08,ACC00037,SMB,Retail,Active,2685.4,220.46,3,94.4
2024-01-08,ACC00038,SMB,Tech,Active,1754.76,393.72,4,71.6
2024-01-08,ACC00039,SMB,Healthcare,Churned,1383.46,0.0,2,20.0
2024-01-08,ACC00040,SMB,Finance,Active,1930.69,97.1,4,91.1
2024-01-08,ACC00041,SMB,Healthcare,Active,737.37,168.53,2,81.9
2024-01-08,ACC00042,Enterprise,Tech,Active,18283.63,3939.41,1,97.2
2024-01-08,ACC00043,SMB,Tech,Churned,697.34,0.0,2,29.4
2024-01-08,ACC00044,SMB,Retail,Paused,1242.49,0.0,4,61.1
2024-01-08,ACC00045,Mid-Market,Healthcare,Active,6766.25,53.58,4,78.0
2024-01-08,ACC00046,Mid-Market,Finance,Active,9055.97,1504.27,7,89.6
2024-01-08,ACC00047,SMB,Tech,Active,2125.88,614.1,4,99.1
2024-01-08,ACC00048,SMB,Finance,Active,2247.9,63.35,2,95.1
2024-01-08,ACC00049,Enterprise,Finance,Active,22496.16,4202.23,8,60.1
2024-01-08,ACC00050,SMB,Finance,Churned,1767.03,0.0,6,53.8
2024-01-09,ACC00001,Mid-Market,Finance,Active,8769.93,1568.59,6,90.7
2024-01-09,ACC00002,SMB,Retail,Active,1654.52,255.74,9,93.0
2024-01-09,ACC00003,Enterprise,Healthcare,Active,10355.9,2720.83,1,61.6
2024-01-09,ACC00004,Mid-Market,Tech,Active,4833.39,286.68,4,86.0
2024-01-09,ACC00005,SMB,Healthcare,Active,1825.26,261.46,0,81.9
2024-01-09,ACC00006,Enterprise,Tech,Active,20603.62,5364.85,2,81.4
2024-01-09,ACC00007,Mid-Market,Retail,Active,6701.31,244.67,5,86.2
2024-01-09,ACC00008,Mid-Market,Finance,Active,9533.8,1126.48,1,60.8
2024-01-09,ACC00009,Mid-Market,Retail,Active,6080.41,1583.66,2,99.9
2024-01-09,ACC00010,SMB,Finance,Active,2769.16,352.16,7,63.6
2024-01-09,ACC00011,SMB,Retail,Active,752.92,219.1,3,78.9
2024-01-09,ACC00012,Enterprise,Tech,Active,16473.62,608.25,3,90.2
2024-01-09,ACC00013,Enterprise,Retail,Active,21514.45,5383.56,8,65.8
2024-01-09,ACC00014,Mid-Market,Healthcare,Paused,4530.76,0.0,7,76.8
2024-01-09,ACC00015,SMB,Finance,Active,711.46,117.53,7,93.5
2024-01-09,ACC00016,SMB,Tech,Active,535.61,105.53,4,96.4
2024-01-09,ACC00017,SMB,Tech,Active,990.53,61.25,9,70.0
2024-01-09,ACC00018,SMB,Retail,Churned,2980.04,0.0,4,51.1
2024-01-09,ACC00019,SMB,Tech,Active,1860.01,296.95,6,63.0
2024-01-09,ACC00020,SMB,Healthcare,Churned,1252.55,0.0,3,47.3
2024-01-09,ACC00021,Mid-Market,Healthcare,Active,9653.39,1937.89,8,72.8
2024-01-09,ACC00022,SMB,Tech,Active,855.94,10.05,4,71.5
2024-01-09,ACC00023,Enterprise,Retail,Active,24211.3,3647.5,1,88.7
2024-01-09,ACC00024,SMB,Tech,Active,2671.13,170.82,1,82.2
2024-01-09,ACC00025,Enterprise,Finance,Active,22318.02,1402.08,4,70.8
2024-01-09,ACC00026,Mid-Market,Finance,Active,4946.4,733.95,3,75.6
2024-01-09,ACC00027,Mid-Market,Tech,Active,9906.92,2567.98,0,88.3
2024-01-09,ACC00028,Enterprise,Healthcare,Active,22220.18,5156.87,2,69.6
2024-01-09,ACC00029,Enterprise,Retail,Active,15155.12,1620.14,4,62.9
2024-01-09,ACC00030,SMB,Healthcare,Active,1697.61,486.28,5,96.4
2024-01-09,ACC00031,SMB,Healthcare,Active,2422.51,414.08,2,86.7
2024-01-09,ACC00032,SMB,Healthcare,Active,2364.24,601.11,7,97.8
2024-01-09,ACC00033,SMB,Retail,Active,1220.23,303.63,6,89.8
2024-01-09,ACC00034,SMB,Retail,Active,1917.74,425.28,4,81.4
2024-01-09,ACC00035,Mid-Market,Tech,Active,7521.57,1164.32,9,74.9
2024-01-09,ACC00036,SMB,Healthcare,Active,1459.41,185.58,2,70.6
2024-01-09,ACC00037,Mid-Market,Tech,Churned,8350.71,0.0,7,43.9
2024-01-09,ACC00038,Mid-Market,Retail,Paused,3669.64,0.0,6,63.7
2024-01-09,ACC00039,SMB,Retail,Active,2452.04,349.65,1,66.5
2024-01-09,ACC00040,Mid-Market,Retail,Active,8705.31,1880.19,7,69.1
2024-01-09,ACC00041,Mid-Market,Finance,Active,4983.23,588.47,0,73.4
2024-01-09,ACC00042,Mid-Market,Tech,Active,4467.47,444.05,1,87.1
2024-01-09,ACC00043,Enterprise,Finance,Active,13872.79,389.02,0,94.2
2024-01-09,ACC00044,Mid-Market,Retail,Active,5670.22,759.15,1,63.1
2024-01-09,ACC00045,SMB,Finance,Active,732.69,126.74,3,99.8
2024-01-09,ACC00046,Mid-Market,Tech,Active,6699.25,731.48,9,63.3
2024-01-09,ACC00047,SMB,Retail,Active,1011.0,234.03,7,91.6
2024-01-09,ACC00048,Mid-Market,Finance,Active,7025.07,513.74,1,63.2
2024-01-09,ACC00049,Enterprise,Retail,Active,15666.7,955.4,8,87.4
2024-01-09,ACC00050,Enterprise,Finance,Active,22285.65,6150.6,7,67.7
2024-01-10,ACC00001,Enterprise,Finance,Active,23987.07,6557.99,3,63.8
2024-01-10,ACC00002,SMB,Retail,Active,804.39,217.33,0,68.7
2024-01-10,ACC00003,SMB,Tech,Active,728.96,189.38,2,60.1
2024-01-10,ACC00004,Enterprise,Tech,Active,16781.8,314.85,2,95.8
2024-01-10,ACC00005,SMB,Retail,Active,1335.9,214.41,3,75.1
2024-01-10,ACC00006,SMB,Retail,Active,1719.87,452.5,2,64.0
2024-01-10,ACC00007,Mid-Market,Healthcare,Active,4798.45,1023.13,3,80.9
2024-01-10,ACC00008,Enterprise,Tech,Active,14796.53,2972.07,1,87.8
2024-01-10,ACC00009,Mid-Market,Healthcare,Active,4538.88,173.92,1,68.7
2024-01-10,ACC00010,SMB,Retail,Active,1236.85,226.13,3,81.9
2024-01-10,ACC00011,SMB,Finance,Active,1909.45,491.99,9,75.8
2024-01-10,ACC00012,Enterprise,Tech,Active,14438.85,3956.55,7,75.3
2024-01-10,ACC00013,Enterprise,Tech,Active,15810.15,3673.31,3,90.9
2024-01-10,ACC00014,SMB,Retail,Churned,2129.09,0.0,2,35.4
2024-01-10,ACC00015,Mid-Market,Healthcare,Active,7827.52,1714.3,1,98.2
2024-01-10,ACC00016,Mid-Market,Finance,Active,5512.17,401.64,9,83.4
2024-01-10,ACC00017,Mid-Market,Finance,Active,6141.67,1551.85,2,62.6
2024-01-10,ACC00018,Mid-Market,Finance,Active,3603.66,145.35,2,95.4
2024-01-10,ACC00019,SMB,Retail,Active,1662.6,54.78,4,81.1
2024-01-10,ACC00020,SMB,Retail,Active,1937.7,275.67,6,89.6
2024-01-10,ACC00021,SMB,Retail,Active,1459.36,421.07,9,72.7
2024-01-10,ACC00022,SMB,Retail,Active,2538.26,232.7,1,95.1
2024-01-10,ACC00023,Mid-Market,Healthcare,Active,3526.21,181.5,9,78.8
2024-01-10,ACC00024,Mid-Market,Retail,Active,7331.74,2107.79,7,66.2
2024-01-10,ACC00025,SMB,Healthcare,Active,2440.61,239.93,1,98.6
2024-01-10,ACC00026,Enterprise,Retail,Active,24866.02,2788.21,8,91.0
2024-01-10,ACC00027,Enterprise,Healthcare,Active,11054.72,423.72,4,73.3
2024-01-10,ACC00028,SMB,Healthcare,Active,1321.81,393.56,0,73.6
2024-01-10,ACC00029,Enterprise,Healthcare,Active,22792.98,2689.2,4,67.7
2024-01-10,ACC00030,SMB,Retail,Active,1973.3,1.92,6,69.0
2024-01-10,ACC00031,Mid-Market,Healthcare,Active,8970.42,1452.0,3,95.9
2024-01-10,ACC00032,Mid-Market,Finance,Active,5306.56,57.6,5,80.7
2024-01-10,ACC00033,SMB,Tech,Churned,2692.21,0.0,8,22.4
2024-01-10,ACC00034,SMB,Tech,Active,1722.05,381.58,6,75.4
2024-01-10,ACC00035,SMB,Tech,Active,1576.47,411.15,4,88.4
2024-01-10,ACC00036,Enterprise,Healthcare,Churned,12444.11,0.0,3,48.8
2024-01-10,ACC00037,Mid-Market,Healthcare,Active,5507.99,264.07,8,66.8
2024-01-10,ACC00038,SMB,Retail,Active,618.74,142.14,9,96.9
2024-01-10,ACC00039,Mid-Market,Tech,Churned,3021.07,0.0,0,20.9
2024-01-10,ACC00040,SMB,Healthcare,Active,1027.06,208.67,7,95.3
2024-01-10,ACC00041,SMB,Healthcare,Churned,2769.46,0.0,2,21.4
2024-01-10,ACC00042,Enterprise,Retail,Paused,21108.18,0.0,1,63.8
2024-01-10,ACC00043,Mid-Market,Healthcare,Active,8408.58,2266.52,4,86.2
2024-01-10,ACC00044,Enterprise,Healthcare,Active,17595.34,4373.02,6,81.5
2024-01-10,ACC00045,SMB,Tech,Active,1868.28,107.15,1,77.3
2024-01-10,ACC00046,Mid-Market,Healthcare,Active,9254.54,2126.03,3,78.5
2024-01-10,ACC00047,Enterprise,Retail,Active,10607.38,1639.11,5,82.4
2024-01-10,ACC00048,Mid-Market,Finance,Active,8406.79,2086.42,0,78.2
2024-01-10,ACC00049,SMB,Tech,Active,2250.28,649.89,8,72.7
2024-01-10,ACC00050,SMB,Retail,Active,1133.48,270.33,8,79.9
2024-01-11,ACC00001,SMB,Tech,Active,2229.82,361.28,7,74.7
2024-01-11,ACC00002,Mid-Market,Tech,Active,5738.76,1674.08,7,67.3
2024-01-11,ACC00003,SMB,Healthcare,Active,2075.21,434.36,1,74.0
2024-01-11,ACC00004,Mid-Market,Healthcare,Active,6074.73,278.82,2,64.3
2024-01-11,ACC00005,SMB,Healthcare,Active,1554.19,95.53,3,86.5
2024-01-11,ACC00006,SMB,Healthcare,Churned,695.23,0.0,8,52.9
2024-01-11,ACC00007,Enterprise,Healthcare,Active,20345.79,2033.37,9,82.5
2024-01-11,ACC00008,Mid-Market,Healthcare,Active,3840.08,269.71,4,78.0
2024-01-11,ACC00009,SMB,Healthcare,Active,2020.0,509.38,9,62.4
2024-01-11,ACC00010,SMB,Finance,Active,2314.4,504.28,5,93.0
2024-01-11,ACC00011,Enterprise,Retail,Active,12021.11,388.84,6,65.4
2024-01-11,ACC00012,Enterprise,Finance,Active,23628.39,6553.77,4,83.3
2024-01-11,ACC00013,SMB,Retail,Active,2341.13,566.0,4,84.8
2024-01-11,ACC00014,SMB,Healthcare,Active,2441.88,715.34,6,69.0
2024-01-11,ACC00015,Mid-Market,Retail,Active,5883.49,354.98,1,84.3
2024-01-11,ACC00016,SMB,Retail,Active,1166.63,15.44,7,91.6
2024-01-11,ACC00017,SMB,Retail,Active,766.84,79.93,8,61.4
2024-01-11,ACC00018,Mid-Market,Finance,Active,9044.59,666.39,4,81.3
2024-01-11,ACC00019,Mid-Market,Retail,Active,8063.0,2381.88,3,89.9
2024-01-11,ACC00020,SMB,Finance,Active,2763.9,221.25,8,80.7
2024-01-11,ACC00021,Mid-Market,Finance,Churned,6321.29,0.0,7,50.1
2024-01-11,ACC00022,Enterprise,Healthcare,Active,12642.73,391.12,6,89.2
2024-01-11,ACC00023,Mid-Market,Tech,Active,5719.69,1574.64,4,81.1
2024-01-11,ACC00024,SMB,Tech,Paused,1917.92,0.0,1,87.6
2024-01-11,ACC00025,Mid-Market,Healthcare,Active,5390.52,209.46,0,90.3
2024-01-11,ACC00026,Enterprise,Finance,Active,17951.22,2236.62,6,99.1
2024-01-11,ACC00027,SMB,Finance,Active,2742.18,324.96,5,76.1
2024-01-11,ACC00028,Enterprise,Healthcare,Active,10541.25,2392.54,4,80.1
2024-01-11,ACC00029,SMB,Retail,Churned,1071.23,0.0,0,59.6
2024-01-11,ACC00030,Mid-Market,Tech,Active,9013.51,211.9,9,99.0
2024-01-11,ACC00031,Mid-Market,Retail,Active,8792.36,1407.19,7,67.4
2024-01-11,ACC00032,Enterprise,Healthcare,Active,22814.76,814.49,8,85.5
2024-01-11,ACC00033,Mid-Market,Retail,Active,3365.28,854.45,8,98.7
2024-01-11,ACC00034,Enterprise,Healthcare,Active,19737.71,3502.03,0,73.2
2024-01-11,ACC00035,Mid-Market,Tech,Active,5822.54,217.96,2,74.5
2024-01-11,ACC00036,SMB,Finance,Paused,2279.24,0.0,3,62.3
2024-01-11,ACC00037,SMB,Retail,Active,901.69,263.2,8,82.3
2024-01-11,ACC00038,Mid-Market,Retail,Active,5227.0,1049.17,8,93.1
2024-01-11,ACC00039,SMB,Finance,Active,2288.5,203.59,5,83.2
2024-01-11,ACC00040,Mid-Market,Tech,Active,5334.76,1170.7,3,75.1
2024-01-11,ACC00041,SMB,Healthcare,Active,550.48,117.76,0,82.2
2024-01-11,ACC00042,Enterprise,Retail,Active,24135.9,6225.0,2,78.9
2024-01-11,ACC00043,SMB,Finance,Active,937.37,269.89,6,83.2
2024-01-11,ACC00044,SMB,Tech,Active,2032.57,265.34,8,96.9
2024-01-11,ACC00045,SMB,Healthcare,Active,2607.87,594.06,6,64.5
2024-01-11,ACC00046,Enterprise,Finance,Active,15915.48,1139.16,2,83.4
2024-01-11,ACC00047,SMB,Finance,Active,2461.21,118.76,3,75.5
2024-01-11,ACC00048,Enterprise,Tech,Active,22360.69,666.58,0,79.9
2024-01-11,ACC00049,Mid-Market,Healthcare,Active,4464.58,23.54,2,84.7
2024-01-11,ACC00050,SMB,Retail,Active,2269.62,463.13,7,76.1
2024-01-12,ACC00001,Enterprise,Healthcare,Active,23940.93,5524.72,0,63.1
2024-01-12,ACC00002,SMB,Finance,Active,1086.73,135.86,9,68.8
2024-01-12,ACC00003,Mid-Market,Healthcare,Active,7676.03,982.6,9,63.6
2024-01-12,ACC00004,SMB,Healthcare,Active,1419.48,418.2,6,70.1
2024-01-12,ACC00005,SMB,Healthcare,Active,1010.8,283.78,8,80.6
2024-01-12,ACC00006,Mid-Market,Retail,Active,5233.13,441.5,1,77.9
2024-01-12,ACC00007,Mid-Market,Healthcare,Active,8421.74,87.43,4,98.9
2024-01-12,ACC00008,SMB,Retail,Churned,1402.82,0.0,2,58.0
2024-01-12,ACC00009,Mid-Market,Healthcare,Active,6567.66,543.69,0,68.9
2024-01-12,ACC00010,SMB,Retail,Active,1777.35,115.98,0,71.7
2024-01-12,ACC00011,Enterprise,Healthcare,Active,18382.41,3442.03,3,80.6
2024-01-12,ACC00012,Enterprise,Healthcare,Active,22989.71,4146.56,1,62.6
2024-01-12,ACC00013,Enterprise,Retail,Active,23335.64,4803.47,5,77.3
2024-01-12,ACC00014,Mid-Market,Finance,Active,6909.25,1971.0,4,67.8
2024-01-12,ACC00015,Enterprise,Finance,Active,20591.49,5732.2,2,88.3
2024-01-12,ACC00016,SMB,Healthcare,Churned,640.57,0.0,3,38.6
2024-01-12,ACC00017,SMB,Finance,Churned,1756.0,0.0,0,56.1
2024-01-12,ACC00018,Mid-Market,Finance,Active,5359.14,899.84,7,85.6
2024-01-12,ACC00019,SMB,Healthcare,Active,2137.47,252.14,7,87.9
2024-01-12,ACC00020,SMB,Finance,Active,2510.95,309.91,1,67.7
2024-01-12,ACC00021,Mid-Market,Tech,Active,4179.99,1106.82,5,87.5
2024-01-12,ACC00022,Mid-Market,Healthcare,Active,8980.44,1549.72,9,98.9
2024-01-12,ACC00023,SMB,Finance,Active,1274.43,210.57,4,81.2
2024-01-12,ACC00024,SMB,Healthcare,Active,2045.6,215.36,1,88.4
2024-01-12,ACC00025,SMB,Tech,Active,1522.56,225.99,1,76.2
2024-01-12,ACC00026,Enterprise,Tech,Active,21191.75,3977.11,8,62.0
2024-01-12,ACC00027,SMB,Retail,Churned,1046.69,0.0,5,24.6
2024-01-12,ACC00028,Mid-Market,Healthcare,Active,3385.92,967.5,3,68.3
2024-01-12,ACC00029,Enterprise,Tech,Active,14949.15,2155.96,4,77.7
2024-01-12,ACC00030,SMB,Retail,Active,1106.53,259.06,4,95.4
2024-01-12,ACC00031,Mid-Market,Finance,Paused,7463.39,0.0,9,87.3
2024-01-12,ACC00032,Enterprise,Healthcare,Active,19168.13,1571.97,3,60.0
2024-01-12,ACC00033,SMB,Finance,Active,1263.84,11.5,8,89.0
2024-01-12,ACC00034,Enterprise,Retail,Active,18528.5,4971.25,5,99.4
2024-01-12,ACC00035,Enterprise,Tech,Active,22022.06,6229.34,8,97.3
2024-01-12,ACC00036,Mid-Market,Finance,Active,3406.39,1016.96,5,78.8
2024-01-12,ACC00037,SMB,Finance,Churned,1437.6,0.0,3,35.9
2024-01-12,ACC00038,Enterprise,Finance,Active,13657.97,1839.29,3,90.1
2024-01-12,ACC00039,SMB,Healthcare,Active,1727.56,278.45,1,79.5
2024-01-12,ACC00040,SMB,Finance,Active,2803.6,345.18,2,91.1
2024-01-12,ACC00041,SMB,Tech,Active,885.34,234.85,1,85.1
2024-01-12,ACC00042,Enterprise,Retail,Active,22179.19,2937.36,5,72.4
2024-01-12,ACC00043,Mid-Market,Tech,Active,5630.85,723.53,4,98.1
2024-01-12,ACC00044,Mid-Market,Finance,Active,4853.36,728.97,6,90.5
2024-01-12,ACC00045,Mid-Market,Tech,Active,9521.64,819.04,6,75.5
2024-01-12,ACC00046,Mid-Market,Retail,Active,5012.52,1306.59,6,85.8
2024-01-12,ACC00047,SMB,Retail,Paused,1076.58,0.0,0,68.3
2024-01-12,ACC00048,SMB,Healthcare,Churned,979.9,0.0,6,59.5
2024-01-12,ACC00049,SMB,Tech,Active,1434.6,4.06,7,60.5
2024-01-12,ACC00050,Mid-Market,Healthcare,Active,7367.43,1585.29,8,63.0
2024-01-13,ACC00001,SMB,Tech,Active,631.03,55.18,8,87.2
2024-01-13,ACC00002,Mid-Market,Retail,Active,5138.8,1021.36,9,75.3
2024-01-13,ACC00003,Enterprise,Finance,Active,12898.84,2334.28,9,69.2
2024-01-13,ACC00004,SMB,Healthcare,Active,1128.62,86.97,5,83.8
2024-01-13,ACC00005,SMB,Healthcare,Active,879.06,82.94,0,85.1
2024-01-13,ACC00006,Mid-Market,Finance,Paused,3444.61,0.0,2,91.3
2024-01-13,ACC00007,SMB,Finance,Active,2155.39,186.22,2,78.1
2024-01-13,ACC00008,SMB,Healthcare,Active,768.55,97.53,1,65.6
2024-01-13,ACC00009,SMB,Retail,Active,2354.61,677.71,5,61.9
2024-01-13,ACC00010,SMB,Healthcare,Active,1963.05,237.72,2,90.1
2024-01-13,ACC00011,Mid-Market,Healthcare,Paused,4639.39,0.0,5,64.8
2024-01-13,ACC00012,Mid-Market,Tech,Paused,5798.13,0.0,3,73.4
2024-01-13,ACC00013,SMB,Retail,Churned,2390.28,0.0,5,52.1
2024-01-13,ACC00014,SMB,Healthcare,Active,2626.84,236.81,6,89.4
2024-01-13,ACC00015,SMB,Healthcare,Active,2811.25,662.31,1,82.4
2024-01-13,ACC00016,Mid-Market,Healthcare,Active,4801.62,1267.81,0,92.1
2024-01-13,ACC00017,Mid-Market,Finance,Active,9614.13,1770.82,7,96.9
2024-01-13,ACC00018,Mid-Market,Healthcare,Active,4659.88,1110.94,3,88.2
2024-01-13,ACC00019,Enterprise,Retail,Active,12225.73,1191.81,1,85.1
2024-01-13,ACC00020,Enterprise,Retail,Active,22245.86,5485.57,4,71.4
2024-01-13,ACC00021,SMB,Tech,Active,2670.8,389.02,6,82.5
2024-01-13,ACC00022,Mid-Market,Finance,Active,7434.92,676.36,0,86.1
2024-01-13,ACC00023,SMB,Healthcare,Active,1078.73,60.26,3,62.9
2024-01-13,ACC00024,Mid-Market,Tech,Active,7746.2,302.88,9,71.4
2024-01-13,ACC00025,Mid-Market,Finance,Active,9520.73,2376.0,6,79.2
2024-01-13,ACC00026,Mid-Market,Retail,Active,8840.11,2428.81,6,86.8
2024-01-13,ACC00027,Enterprise,Finance,Active,10248.52,1947.76,6,64.9
2024-01-13,ACC00028,Mid-Market,Finance,Active,8913.21,2523.64,7,89.1
2024-01-13,ACC00029,SMB,Finance,Active,2910.65,564.63,0,95.2
2024-01-13,ACC00030,Mid-Market,Retail,Paused,6223.85,0.0,2,77.5
2024-01-13,ACC00031,Mid-Market,Retail,Churned,5204.43,0.0,1,56.8
2024-01-13,ACC00032,SMB,Retail,Active,1131.84,128.27,2,99.0
2024-01-13,ACC00033,SMB,Retail,Paused,2325.35,0.0,2,65.5
2024-01-13,ACC00034,SMB,Finance,Active,977.7,100.54,7,80.5
2024-01-13,ACC00035,Mid-Market,Tech,Active,6512.65,1040.5,3,76.2
2024-01-13,ACC00036,SMB,Retail,Active,1550.86,71.46,7,67.9
2024-01-13,ACC00037,SMB,Healthcare,Active,509.73,48.45,4,83.1
2024-01-13,ACC00038,SMB,Tech,Active,2623.14,150.42,4,85.2
2024-01-13,ACC00039,SMB,Tech,Paused,1814.82,0.0,9,75.0
2024-01-13,ACC00040,Mid-Market,Retail,Active,8698.69,1599.26,5,94.5
2024-01-13,ACC00041,SMB,Finance,Active,2861.18,777.8,3,81.2
2024-01-13,ACC00042,Enterprise,Healthcare,Active,10858.69,3200.5,6,98.2
2024-01-13,ACC00043,Mid-Market,Healthcare,Active,7399.38,1614.2,1,91.7
2024-01-13,ACC00044,Enterprise,Retail,Active,14333.98,82.8,0,91.9
2024-01-13,ACC00045,Mid-Market,Finance,Active,9056.31,1292.31,8,80.2
2024-01-13,ACC00046,SMB,Tech,Active,1951.73,56.11,7,97.0
2024-01-13,ACC00047,SMB,Tech,Active,1956.53,451.19,5,93.1
2024-01-13,ACC00048,Mid-Market,Healthcare,Active,4044.75,68.75,1,83.4
2024-01-13,ACC00049,SMB,Retail,Active,1543.14,127.24,6,77.4
2024-01-13,ACC00050,SMB,Finance,Active,666.48,184.85,1,60.3
2024-01-14,ACC00001,SMB,Tech,Active,2912.02,393.12,6,85.9
2024-01-14,ACC00002,Mid-Market,Healthcare,Active,3379.06,893.33,9,61.3
2024-01-14,ACC00003,SMB,Retail,Active,823.51,150.09,1,71.9
2024-01-14,ACC00004,SMB,Retail,Active,2152.35,72.66,6,67.0
2024-01-14,ACC00005,Mid-Market,Finance,Active,8507.04,1171.81,7,62.9
2024-01-14,ACC00006,SMB,Tech,Active,1320.7,288.01,5,75.8
2024-01-14,ACC00007,SMB,Tech,Active,2764.55,232.67,9,97.3
2024-01-14,ACC00008,Enterprise,Healthcare,Active,23307.88,631.12,9,68.1
2024-01-14,ACC00009,Enterprise,Retail,Active,11340.56,3055.8,6,75.1
2024-01-14,ACC00010,Mid-Market,Finance,Active,8581.95,1236.11,4,99.7
2024-01-14,ACC00011,Mid-Market,Healthcare,Active,7455.62,720.85,3,62.2
2024-01-14,ACC00012,SMB,Tech,Active,1951.09,296.87,7,62.0
2024-01-14,ACC00013,SMB,Tech,Churned,2279.64,0.0,7,27.3
2024-01-14,ACC00014,SMB,Healthcare,Active,1429.39,49.06,0,85.8
2024-01-14,ACC00015,SMB,Healthcare,Active,2243.12,610.88,0,64.5
2024-01-14,ACC00016,SMB,Tech,Active,2801.57,169.39,0,64.6
2024-01-14,ACC00017,Enterprise,Tech,Active,13222.03,2357.14,8,86.9
2024-01-14,ACC00018,Mid-Market,Tech,Active,5406.17,275.74,7,96.7
2024-01-14,ACC00019,Enterprise,Retail,Active,17522.38,1832.34,7,67.1
2024-01-14,ACC00020,SMB,Retail,Active,1082.49,205.19,8,88.4
2024-01-14,ACC00021,SMB,Finance,Churned,1753.93,0.0,4,29.9
2024-01-14,ACC00022,Mid-Market,Healthcare,Active,3749.74,837.76,0,60.1
2024-01-14,ACC00023,SMB,Finance,Active,2891.21,274.91,4,63.2
2024-01-14,ACC00024,SMB,Finance,Active,846.08,202.04,7,81.8
2024-01-14,ACC00025,SMB,Healthcare,Active,1062.91,247.89,4,77.9
